codDepto,codMun,codDeptoMun,Size,Activity,N
10,07,1007,PEQUEÑA EMPRESA,H,3
10,07,1007,PEQUEÑA EMPRESA,I,19
10,07,1007,PEQUEÑA EMPRESA,J,2
10,07,1007,PEQUEÑA EMPRESA,K,2
10,07,1007,PEQUEÑA EMPRESA,L,2
10,07,1007,PEQUEÑA EMPRESA,Q,3
10,07,1007,PEQUEÑA EMPRESA,R,7
10,08,1008,MICROEMPRESA,C,6
10,08,1008,MICROEMPRESA,F,1
10,08,1008,MICROEMPRESA,G,66
10,08,1008,MICROEMPRESA,H,28
10,08,1008,MICROEMPRESA,I,22
10,08,1008,MICROEMPRESA,J,6
10,08,1008,MICROEMPRESA,M,1
10,08,1008,MICROEMPRESA,N,2
10,08,1008,MICROEMPRESA,Q,4
10,08,1008,MICROEMPRESA,R,4
10,08,1008,PEQUEÑA EMPRESA,F,1
10,08,1008,PEQUEÑA EMPRESA,H,3
10,08,1008,PEQUEÑA EMPRESA,I,3
10,08,1008,PEQUEÑA EMPRESA,J,1
10,08,1008,PEQUEÑA EMPRESA,K,2
10,09,1009,MICROEMPRESA,A,1
10,09,1009,MICROEMPRESA,C,16
10,09,1009,MICROEMPRESA,G,256
10,09,1009,MICROEMPRESA,H,37
10,09,1009,MICROEMPRESA,I,9
10,09,1009,MICROEMPRESA,J,4
10,09,1009,MICROEMPRESA,R,3
10,09,1009,PEQUEÑA EMPRESA,G,2
10,10,1010,MICROEMPRESA,C,4
10,10,1010,MICROEMPRESA,G,45
10,10,1010,MICROEMPRESA,H,7
10,10,1010,MICROEMPRESA,I,7
10,10,1010,MICROEMPRESA,J,1
10,10,1010,MICROEMPRESA,K,1
10,10,1010,MICROEMPRESA,Q,1
10,10,1010,MICROEMPRESA,R,2
10,10,1010,PEQUEÑA EMPRESA,G,2
10,10,1010,PEQUEÑA EMPRESA,H,2
10,10,1010,PEQUEÑA EMPRESA,K,1
10,11,1011,MICROEMPRESA,A,1
10,11,1011,MICROEMPRESA,C,15
10,11,1011,MICROEMPRESA,G,90
10,11,1011,MICROEMPRESA,H,11
10,11,1011,MICROEMPRESA,I,8
10,11,1011,MICROEMPRESA,J,3
10,11,1011,MICROEMPRESA,K,1
10,11,1011,MICROEMPRESA,Q,3
10,11,1011,MICROEMPRESA,R,5
10,11,1011,PEQUEÑA EMPRESA,C,1
10,11,1011,PEQUEÑA EMPRESA,F,1
10,11,1011,PEQUEÑA EMPRESA,G,5
10,11,1011,PEQUEÑA EMPRESA,I,1
10,12,1012,EMPRESA GRANDE,G,2
10,12,1012,MEDIANA EMPRESA,C,1
10,12,1012,MEDIANA EMPRESA,G,7
10,12,1012,MEDIANA EMPRESA,J,1
10,12,1012,MEDIANA EMPRESA,K,1
10,12,1012,MEDIANA EMPRESA,L,2
10,12,1012,MEDIANA EMPRESA,Q,2
10,12,1012,MICROEMPRESA,A,1
10,12,1012,MICROEMPRESA,C,33
10,12,1012,MICROEMPRESA,G,422
10,12,1012,MICROEMPRESA,H,14
10,12,1012,MICROEMPRESA,I,73
10,12,1012,MICROEMPRESA,J,4
10,12,1012,MICROEMPRESA,K,7
10,12,1012,MICROEMPRESA,L,9
10,12,1012,MICROEMPRESA,M,14
10,12,1012,MICROEMPRESA,N,14
10,12,1012,MICROEMPRESA,Q,11
10,12,1012,MICROEMPRESA,R,17
10,12,1012,PEQUEÑA EMPRESA,C,3
10,12,1012,PEQUEÑA EMPRESA,G,50
10,12,1012,PEQUEÑA EMPRESA,H,3
10,12,1012,PEQUEÑA EMPRESA,I,15
10,12,1012,PEQUEÑA EMPRESA,K,6
10,12,1012,PEQUEÑA EMPRESA,L,3
10,12,1012,PEQUEÑA EMPRESA,M,2
10,12,1012,PEQUEÑA EMPRESA,N,2
10,12,1012,PEQUEÑA EMPRESA,Q,3
10,12,1012,PEQUEÑA EMPRESA,R,2
10,13,1013,MEDIANA EMPRESA,N,1
10,13,1013,MICROEMPRESA,C,1
10,13,1013,MICROEMPRESA,G,37
10,13,1013,MICROEMPRESA,H,10
10,13,1013,MICROEMPRESA,I,5
10,13,1013,MICROEMPRESA,J,2
10,13,1013,MICROEMPRESA,K,1
10,13,1013,MICROEMPRESA,N,8
10,13,1013,PEQUEÑA EMPRESA,G,2
10,13,1013,PEQUEÑA EMPRESA,I,1
10,14,1014,MICROEMPRESA,A,1
10,14,1014,MICROEMPRESA,C,10
10,14,1014,MICROEMPRESA,F,1
10,14,1014,MICROEMPRESA,G,81
10,14,1014,MICROEMPRESA,I,36
10,14,1014,MICROEMPRESA,J,1
10,14,1014,MICROEMPRESA,K,2
10,14,1014,MICROEMPRESA,Q,2
10,14,1014,MICROEMPRESA,R,6
10,14,1014,PEQUEÑA EMPRESA,C,1
10,14,1014,PEQUEÑA EMPRESA,G,3
10,14,1014,PEQUEÑA EMPRESA,I,3
10,14,1014,PEQUEÑA EMPRESA,J,1
10,14,1014,PEQUEÑA EMPRESA,K,1
10,14,1014,PEQUEÑA EMPRESA,R,2
10,15,1015,MICROEMPRESA,A,1
10,15,1015,MICROEMPRESA,C,2
10,15,1015,MICROEMPRESA,G,42
10,15,1015,MICROEMPRESA,H,79
10,15,1015,MICROEMPRESA,I,7
10,15,1015,MICROEMPRESA,J,4
10,15,1015,MICROEMPRESA,K,1
10,15,1015,MICROEMPRESA,Q,2
10,15,1015,MICROEMPRESA,R,2
10,15,1015,PEQUEÑA EMPRESA,G,2
10,15,1015,PEQUEÑA EMPRESA,K,1
10,16,1016,MEDIANA EMPRESA,G,1
10,16,1016,MICROEMPRESA,A,2
10,16,1016,MICROEMPRESA,C,32
10,16,1016,MICROEMPRESA,G,204
10,16,1016,MICROEMPRESA,I,26
10,16,1016,MICROEMPRESA,J,1
10,16,1016,MICROEMPRESA,K,1
10,16,1016,MICROEMPRESA,R,6
10,16,1016,PEQUEÑA EMPRESA,C,12
10,16,1016,PEQUEÑA EMPRESA,G,4
10,16,1016,PEQUEÑA EMPRESA,I,2
10,16,1016,PEQUEÑA EMPRESA,Q,1
10,17,1017,MICROEMPRESA,C,3
10,17,1017,MICROEMPRESA,G,57
10,17,1017,MICROEMPRESA,H,9
10,17,1017,MICROEMPRESA,I,3
10,17,1017,MICROEMPRESA,J,1
10,17,1017,MICROEMPRESA,N,1
11,01,1101,MICROEMPRESA,C,5
11,01,1101,MICROEMPRESA,G,163
11,01,1101,MICROEMPRESA,I,29
11,01,1101,MICROEMPRESA,R,56
11,01,1101,NO ESPECIFICADO,A,5
11,01,1101,NO ESPECIFICADO,C,31
11,01,1101,NO ESPECIFICADO,D,4
11,01,1101,NO ESPECIFICADO,E,1
11,01,1101,NO ESPECIFICADO,F,55
11,01,1101,NO ESPECIFICADO,G,673
11,01,1101,NO ESPECIFICADO,H,44
11,01,1101,NO ESPECIFICADO,I,304
11,01,1101,NO ESPECIFICADO,J,20
11,01,1101,NO ESPECIFICADO,K,34
11,01,1101,NO ESPECIFICADO,L,89
11,01,1101,NO ESPECIFICADO,M,21
11,01,1101,NO ESPECIFICADO,N,90
11,01,1101,NO ESPECIFICADO,O,5
11,01,1101,NO ESPECIFICADO,P,22
11,01,1101,NO ESPECIFICADO,Q,34
11,01,1101,NO ESPECIFICADO,R,41
11,01,1101,PEQUEÑA EMPRESA,I,1
11,01,1101,PEQUEÑA EMPRESA,R,3
11,02,1102,MEDIANA EMPRESA,G,1
11,02,1102,MEDIANA EMPRESA,L,1
11,02,1102,MEDIANA EMPRESA,R,2
11,02,1102,MICROEMPRESA,C,7
11,02,1102,MICROEMPRESA,G,83
11,02,1102,MICROEMPRESA,H,29
11,02,1102,MICROEMPRESA,I,53
11,02,1102,MICROEMPRESA,J,1
11,02,1102,MICROEMPRESA,K,2
11,02,1102,MICROEMPRESA,M,1
11,02,1102,MICROEMPRESA,N,2
11,02,1102,MICROEMPRESA,Q,3
11,02,1102,MICROEMPRESA,R,6
11,02,1102,PEQUEÑA EMPRESA,C,12
11,02,1102,PEQUEÑA EMPRESA,G,131
11,02,1102,PEQUEÑA EMPRESA,H,49
11,02,1102,PEQUEÑA EMPRESA,I,75
11,02,1102,PEQUEÑA EMPRESA,J,2
11,02,1102,PEQUEÑA EMPRESA,K,1
11,02,1102,PEQUEÑA EMPRESA,L,1
11,02,1102,PEQUEÑA EMPRESA,M,1
11,02,1102,PEQUEÑA EMPRESA,N,1
11,02,1102,PEQUEÑA EMPRESA,Q,1
11,02,1102,PEQUEÑA EMPRESA,R,10
11,03,1103,MEDIANA EMPRESA,F,1
11,03,1103,MEDIANA EMPRESA,G,3
11,03,1103,MEDIANA EMPRESA,I,1
11,03,1103,MEDIANA EMPRESA,L,2
11,03,1103,MEDIANA EMPRESA,M,1
11,03,1103,MEDIANA EMPRESA,N,3
11,03,1103,MEDIANA EMPRESA,R,3
11,03,1103,MICROEMPRESA,A,4
11,03,1103,MICROEMPRESA,C,13
11,03,1103,MICROEMPRESA,F,1
11,03,1103,MICROEMPRESA,G,278
11,03,1103,MICROEMPRESA,H,13
11,03,1103,MICROEMPRESA,I,191
11,03,1103,MICROEMPRESA,J,3
11,03,1103,MICROEMPRESA,K,2
11,03,1103,MICROEMPRESA,L,46
11,03,1103,MICROEMPRESA,M,17
11,03,1103,MICROEMPRESA,N,15
11,03,1103,MICROEMPRESA,P,3
11,03,1103,MICROEMPRESA,Q,6
11,03,1103,MICROEMPRESA,R,28
11,03,1103,PEQUEÑA EMPRESA,A,4
11,03,1103,PEQUEÑA EMPRESA,C,4
11,03,1103,PEQUEÑA EMPRESA,F,2
11,03,1103,PEQUEÑA EMPRESA,G,28
11,03,1103,PEQUEÑA EMPRESA,H,2
11,03,1103,PEQUEÑA EMPRESA,I,29
11,03,1103,PEQUEÑA EMPRESA,L,6
11,03,1103,PEQUEÑA EMPRESA,M,8
11,03,1103,PEQUEÑA EMPRESA,N,6
11,03,1103,PEQUEÑA EMPRESA,Q,1
11,03,1103,PEQUEÑA EMPRESA,R,10
11,04,1104,MICROEMPRESA,C,1
11,04,1104,MICROEMPRESA,G,139
11,04,1104,MICROEMPRESA,H,5
11,04,1104,MICROEMPRESA,I,169
11,04,1104,MICROEMPRESA,J,4
11,04,1104,MICROEMPRESA,K,5
11,04,1104,MICROEMPRESA,L,54
11,04,1104,MICROEMPRESA,M,4
11,04,1104,MICROEMPRESA,N,88
11,04,1104,MICROEMPRESA,P,11
11,04,1104,MICROEMPRESA,Q,3
11,04,1104,MICROEMPRESA,R,12
11,04,1104,PEQUEÑA EMPRESA,G,22
11,04,1104,PEQUEÑA EMPRESA,I,15
11,04,1104,PEQUEÑA EMPRESA,L,17
11,04,1104,PEQUEÑA EMPRESA,M,1
11,04,1104,PEQUEÑA EMPRESA,N,6
11,04,1104,PEQUEÑA EMPRESA,P,1
11,04,1104,PEQUEÑA EMPRESA,Q,1
11,04,1104,PEQUEÑA EMPRESA,R,1
12,01,1201,EMPRESA GRANDE,G,1
12,01,1201,MEDIANA EMPRESA,C,2
12,01,1201,MEDIANA EMPRESA,G,16
12,01,1201,MEDIANA EMPRESA,I,3
12,01,1201,MEDIANA EMPRESA,K,1
12,01,1201,MEDIANA EMPRESA,L,1
12,01,1201,MEDIANA EMPRESA,R,1
12,01,1201,MICROEMPRESA,A,3
12,01,1201,MICROEMPRESA,C,40
12,01,1201,MICROEMPRESA,D,1
12,01,1201,MICROEMPRESA,E,1
12,01,1201,MICROEMPRESA,G,601
12,01,1201,MICROEMPRESA,H,25
12,01,1201,MICROEMPRESA,I,131
12,01,1201,MICROEMPRESA,J,6
12,01,1201,MICROEMPRESA,K,19
12,01,1201,MICROEMPRESA,L,30
12,01,1201,MICROEMPRESA,M,30
12,01,1201,MICROEMPRESA,N,6
12,01,1201,MICROEMPRESA,P,14
12,01,1201,MICROEMPRESA,Q,30
12,01,1201,MICROEMPRESA,R,34
12,01,1201,PEQUEÑA EMPRESA,A,1
12,01,1201,PEQUEÑA EMPRESA,C,9
12,01,1201,PEQUEÑA EMPRESA,D,1
12,01,1201,PEQUEÑA EMPRESA,E,2
12,01,1201,PEQUEÑA EMPRESA,G,182
12,01,1201,PEQUEÑA EMPRESA,H,5
12,01,1201,PEQUEÑA EMPRESA,I,30
12,01,1201,PEQUEÑA EMPRESA,J,1
12,01,1201,PEQUEÑA EMPRESA,K,6
12,01,1201,PEQUEÑA EMPRESA,L,12
12,01,1201,PEQUEÑA EMPRESA,M,11
12,01,1201,PEQUEÑA EMPRESA,N,2
12,01,1201,PEQUEÑA EMPRESA,P,3
12,01,1201,PEQUEÑA EMPRESA,Q,4
12,01,1201,PEQUEÑA EMPRESA,R,14
12,02,1202,MICROEMPRESA,A,1
12,02,1202,MICROEMPRESA,C,10
12,02,1202,MICROEMPRESA,F,7
12,02,1202,MICROEMPRESA,G,102
12,02,1202,MICROEMPRESA,H,35
12,02,1202,MICROEMPRESA,I,20
12,02,1202,MICROEMPRESA,J,4
12,02,1202,MICROEMPRESA,K,1
12,02,1202,MICROEMPRESA,R,4
12,02,1202,PEQUEÑA EMPRESA,H,1
12,02,1202,PEQUEÑA EMPRESA,I,1
12,02,1202,PEQUEÑA EMPRESA,J,1
12,03,1203,MICROEMPRESA,A,2
12,03,1203,MICROEMPRESA,C,11
12,03,1203,MICROEMPRESA,G,73
12,03,1203,MICROEMPRESA,H,17
12,03,1203,MICROEMPRESA,I,18
12,03,1203,MICROEMPRESA,J,2
12,03,1203,MICROEMPRESA,R,8
12,03,1203,PEQUEÑA EMPRESA,A,1
12,03,1203,PEQUEÑA EMPRESA,G,3
12,03,1203,PEQUEÑA EMPRESA,I,10
12,04,1204,MEDIANA EMPRESA,C,2
12,04,1204,MEDIANA EMPRESA,G,1
12,04,1204,MICROEMPRESA,A,3
12,04,1204,MICROEMPRESA,C,19
12,04,1204,MICROEMPRESA,F,1
12,04,1204,MICROEMPRESA,G,75
12,04,1204,MICROEMPRESA,H,21
12,04,1204,MICROEMPRESA,I,17
12,04,1204,MICROEMPRESA,J,5
12,04,1204,MICROEMPRESA,N,10
12,04,1204,MICROEMPRESA,Q,2
12,04,1204,MICROEMPRESA,R,3
12,04,1204,PEQUEÑA EMPRESA,C,4
12,04,1204,PEQUEÑA EMPRESA,G,10
12,04,1204,PEQUEÑA EMPRESA,H,1
12,04,1204,PEQUEÑA EMPRESA,I,3
12,04,1204,PEQUEÑA EMPRESA,N,1
12,05,1205,MEDIANA EMPRESA,C,1
12,05,1205,MEDIANA EMPRESA,G,2
12,05,1205,MICROEMPRESA,A,3
12,05,1205,MICROEMPRESA,C,21
12,05,1205,MICROEMPRESA,F,2
12,05,1205,MICROEMPRESA,G,128
12,05,1205,MICROEMPRESA,I,21
12,05,1205,MICROEMPRESA,J,6
12,05,1205,MICROEMPRESA,N,3
12,05,1205,MICROEMPRESA,R,4
12,05,1205,PEQUEÑA EMPRESA,C,4
12,05,1205,PEQUEÑA EMPRESA,G,12
12,05,1205,PEQUEÑA EMPRESA,I,3
12,05,1205,PEQUEÑA EMPRESA,J,1
12,05,1205,PEQUEÑA EMPRESA,R,1
12,06,1206,MICROEMPRESA,A,3
12,06,1206,MICROEMPRESA,C,3
12,06,1206,MICROEMPRESA,G,150
12,06,1206,MICROEMPRESA,H,27
12,06,1206,MICROEMPRESA,I,13
12,06,1206,MICROEMPRESA,J,6
12,06,1206,MICROEMPRESA,K,14
12,06,1206,MICROEMPRESA,N,1
12,06,1206,MICROEMPRESA,R,6
12,06,1206,PEQUEÑA EMPRESA,G,3
12,06,1206,PEQUEÑA EMPRESA,K,1
12,07,1207,MICROEMPRESA,A,3
12,07,1207,MICROEMPRESA,C,8
12,07,1207,MICROEMPRESA,G,73
12,07,1207,MICROEMPRESA,H,29
12,07,1207,MICROEMPRESA,I,20
12,07,1207,MICROEMPRESA,J,3
12,07,1207,MICROEMPRESA,K,3
12,07,1207,MICROEMPRESA,N,4
12,07,1207,MICROEMPRESA,Q,1
12,07,1207,MICROEMPRESA,R,1
12,07,1207,PEQUEÑA EMPRESA,G,1
12,07,1207,PEQUEÑA EMPRESA,J,1
12,07,1207,PEQUEÑA EMPRESA,K,1
12,08,1208,MEDIANA EMPRESA,C,1
12,08,1208,MEDIANA EMPRESA,G,8
12,08,1208,MEDIANA EMPRESA,H,5
12,08,1208,MEDIANA EMPRESA,I,5
12,08,1208,MEDIANA EMPRESA,Q,2
12,08,1208,MEDIANA EMPRESA,R,3
12,08,1208,MICROEMPRESA,A,6
12,08,1208,MICROEMPRESA,C,158
12,08,1208,MICROEMPRESA,D,3
12,08,1208,MICROEMPRESA,F,1
12,08,1208,MICROEMPRESA,G,1300
12,08,1208,MICROEMPRESA,H,135
12,08,1208,MICROEMPRESA,I,559
12,08,1208,MICROEMPRESA,J,13
12,08,1208,MICROEMPRESA,K,30
12,08,1208,MICROEMPRESA,L,45
12,08,1208,MICROEMPRESA,M,57
12,08,1208,MICROEMPRESA,N,27
12,08,1208,MICROEMPRESA,P,15
12,08,1208,MICROEMPRESA,Q,48
12,08,1208,MICROEMPRESA,R,101
12,08,1208,PEQUEÑA EMPRESA,A,2
12,08,1208,PEQUEÑA EMPRESA,C,25
12,08,1208,PEQUEÑA EMPRESA,G,169
12,08,1208,PEQUEÑA EMPRESA,H,21
12,08,1208,PEQUEÑA EMPRESA,I,121
12,08,1208,PEQUEÑA EMPRESA,K,2
12,08,1208,PEQUEÑA EMPRESA,L,3
12,08,1208,PEQUEÑA EMPRESA,M,8
12,08,1208,PEQUEÑA EMPRESA,N,9
12,08,1208,PEQUEÑA EMPRESA,P,1
12,08,1208,PEQUEÑA EMPRESA,Q,13
12,08,1208,PEQUEÑA EMPRESA,R,13
12,09,1209,MEDIANA EMPRESA,F,1
12,09,1209,MICROEMPRESA,C,1
12,09,1209,MICROEMPRESA,F,18
12,09,1209,MICROEMPRESA,G,19
12,09,1209,MICROEMPRESA,J,2
12,09,1209,PEQUEÑA EMPRESA,F,3
12,09,1209,PEQUEÑA EMPRESA,G,6
12,09,1209,PEQUEÑA EMPRESA,H,3
12,09,1209,PEQUEÑA EMPRESA,I,2
12,09,1209,PEQUEÑA EMPRESA,J,1
12,10,1210,MICROEMPRESA,C,14
12,10,1210,MICROEMPRESA,G,145
12,10,1210,MICROEMPRESA,H,4
12,10,1210,MICROEMPRESA,I,12
12,10,1210,MICROEMPRESA,J,2
12,10,1210,MICROEMPRESA,K,4
12,10,1210,MICROEMPRESA,N,2
12,10,1210,MICROEMPRESA,Q,3
12,10,1210,MICROEMPRESA,R,4
12,10,1210,PEQUEÑA EMPRESA,G,4
12,10,1210,PEQUEÑA EMPRESA,H,1
12,11,1211,MICROEMPRESA,C,4
12,11,1211,MICROEMPRESA,F,2
12,11,1211,MICROEMPRESA,G,54
12,11,1211,MICROEMPRESA,H,35
12,11,1211,MICROEMPRESA,I,29
12,11,1211,MICROEMPRESA,J,3
12,11,1211,MICROEMPRESA,K,1
12,11,1211,MICROEMPRESA,M,1
12,11,1211,MICROEMPRESA,N,2
12,11,1211,MICROEMPRESA,P,1
12,11,1211,MICROEMPRESA,Q,4
12,11,1211,MICROEMPRESA,R,13
12,11,1211,PEQUEÑA EMPRESA,F,2
12,11,1211,PEQUEÑA EMPRESA,G,3
12,11,1211,PEQUEÑA EMPRESA,H,6
12,11,1211,PEQUEÑA EMPRESA,I,1
12,11,1211,PEQUEÑA EMPRESA,R,1
12,12,1212,MICROEMPRESA,A,2
12,12,1212,MICROEMPRESA,C,8
12,12,1212,MICROEMPRESA,D,1
12,12,1212,MICROEMPRESA,G,162
12,12,1212,MICROEMPRESA,H,10
12,12,1212,MICROEMPRESA,I,18
12,12,1212,MICROEMPRESA,J,4
12,12,1212,MICROEMPRESA,K,8
12,12,1212,MICROEMPRESA,M,1
12,12,1212,MICROEMPRESA,Q,2
12,12,1212,MICROEMPRESA,R,4
12,12,1212,PEQUEÑA EMPRESA,G,8
12,12,1212,PEQUEÑA EMPRESA,H,1
12,12,1212,PEQUEÑA EMPRESA,I,5
12,12,1212,PEQUEÑA EMPRESA,K,2
12,12,1212,PEQUEÑA EMPRESA,Q,1
12,13,1213,MEDIANA EMPRESA,K,1
12,13,1213,MICROEMPRESA,C,1
12,13,1213,MICROEMPRESA,F,4
12,13,1213,MICROEMPRESA,G,8
12,13,1213,PEQUEÑA EMPRESA,C,1
12,13,1213,PEQUEÑA EMPRESA,F,4
12,13,1213,PEQUEÑA EMPRESA,G,5
12,14,1214,EMPRESA GRANDE,Q,1
12,14,1214,MICROEMPRESA,A,2
12,14,1214,MICROEMPRESA,C,21
12,14,1214,MICROEMPRESA,G,151
12,14,1214,MICROEMPRESA,H,22
12,14,1214,MICROEMPRESA,I,46
12,14,1214,MICROEMPRESA,J,2
12,14,1214,MICROEMPRESA,K,10
12,14,1214,MICROEMPRESA,M,1
12,14,1214,MICROEMPRESA,Q,4
12,14,1214,MICROEMPRESA,R,11
12,14,1214,PEQUEÑA EMPRESA,C,2
12,14,1214,PEQUEÑA EMPRESA,G,18
12,14,1214,PEQUEÑA EMPRESA,I,13
12,14,1214,PEQUEÑA EMPRESA,K,3
12,14,1214,PEQUEÑA EMPRESA,M,1
12,14,1214,PEQUEÑA EMPRESA,Q,1
12,14,1214,PEQUEÑA EMPRESA,R,5
12,15,1215,MICROEMPRESA,A,3
12,15,1215,MICROEMPRESA,C,8
12,15,1215,MICROEMPRESA,F,1
12,15,1215,MICROEMPRESA,G,175
12,15,1215,MICROEMPRESA,H,8
12,15,1215,MICROEMPRESA,I,17
12,15,1215,MICROEMPRESA,J,1
12,15,1215,MICROEMPRESA,K,1
12,15,1215,MICROEMPRESA,R,1
12,15,1215,PEQUEÑA EMPRESA,G,3
12,16,1216,MICROEMPRESA,C,1
12,16,1216,MICROEMPRESA,G,62
12,16,1216,MICROEMPRESA,H,16
12,16,1216,MICROEMPRESA,I,11
12,16,1216,MICROEMPRESA,R,5
12,16,1216,NO ESPECIFICADO ,C,9
12,16,1216,NO ESPECIFICADO ,G,15
12,16,1216,NO ESPECIFICADO ,H,3
12,16,1216,NO ESPECIFICADO ,J,7
12,16,1216,NO ESPECIFICADO ,K,9
12,16,1216,PEQUEÑA EMPRESA,G,4
12,16,1216,PEQUEÑA EMPRESA,R,1
12,17,1217,MEDIANA EMPRESA,F,1
12,17,1217,MEDIANA EMPRESA,G,1
12,17,1217,MICROEMPRESA,C,4
12,17,1217,MICROEMPRESA,F,5
12,17,1217,MICROEMPRESA,G,196
12,17,1217,MICROEMPRESA,I,40
12,17,1217,MICROEMPRESA,J,2
12,17,1217,MICROEMPRESA,L,1
12,17,1217,MICROEMPRESA,R,5
12,17,1217,NO ESPECIFICADO ,A,3
12,17,1217,NO ESPECIFICADO ,C,21
12,17,1217,NO ESPECIFICADO ,F,2
12,17,1217,NO ESPECIFICADO ,G,109
12,17,1217,NO ESPECIFICADO ,I,10
12,17,1217,NO ESPECIFICADO ,J,2
12,17,1217,NO ESPECIFICADO ,K,9
12,17,1217,NO ESPECIFICADO ,L,1
12,17,1217,NO ESPECIFICADO ,M,1
12,17,1217,NO ESPECIFICADO ,N,1
12,17,1217,NO ESPECIFICADO ,Q,2
12,17,1217,NO ESPECIFICADO ,R,7
12,17,1217,PEQUEÑA EMPRESA,F,2
12,17,1217,PEQUEÑA EMPRESA,G,10
12,17,1217,PEQUEÑA EMPRESA,J,2
12,18,1218,EMPRESA GRANDE,G,1
12,18,1218,MEDIANA EMPRESA,G,1
12,18,1218,MICROEMPRESA,A,10
12,18,1218,MICROEMPRESA,C,43
12,18,1218,MICROEMPRESA,G,277
12,18,1218,MICROEMPRESA,H,55
12,18,1218,MICROEMPRESA,I,41
12,18,1218,MICROEMPRESA,J,5
12,18,1218,MICROEMPRESA,K,17
12,18,1218,MICROEMPRESA,L,6
12,18,1218,MICROEMPRESA,M,4
12,18,1218,MICROEMPRESA,N,14
12,18,1218,MICROEMPRESA,P,1
12,18,1218,MICROEMPRESA,Q,4
12,18,1218,MICROEMPRESA,R,8
12,18,1218,PEQUEÑA EMPRESA,A,2
12,18,1218,PEQUEÑA EMPRESA,C,1
12,18,1218,PEQUEÑA EMPRESA,G,17
12,18,1218,PEQUEÑA EMPRESA,H,2
12,18,1218,PEQUEÑA EMPRESA,I,3
12,18,1218,PEQUEÑA EMPRESA,J,1
12,18,1218,PEQUEÑA EMPRESA,K,1
12,18,1218,PEQUEÑA EMPRESA,N,2
12,18,1218,PEQUEÑA EMPRESA,R,1
12,19,1219,MICROEMPRESA,C,1
12,19,1219,MICROEMPRESA,G,103
12,19,1219,MICROEMPRESA,I,1
12,19,1219,MICROEMPRESA,K,1
12,19,1219,PEQUEÑA EMPRESA,G,5
13,01,1301,MICROEMPRESA,C,1
13,01,1301,MICROEMPRESA,G,177
13,01,1301,MICROEMPRESA,I,55
13,01,1301,MICROEMPRESA,J,1
13,01,1301,MICROEMPRESA,N,1
13,01,1301,MICROEMPRESA,R,28
13,01,1301,NO ESPECIFICADO,C,36
13,01,1301,NO ESPECIFICADO,D,3
13,01,1301,NO ESPECIFICADO,E,2
13,01,1301,NO ESPECIFICADO,F,17
13,01,1301,NO ESPECIFICADO,G,583
13,01,1301,NO ESPECIFICADO,H,5
13,01,1301,NO ESPECIFICADO,I,153
13,01,1301,NO ESPECIFICADO,J,12
13,01,1301,NO ESPECIFICADO,K,37
13,01,1301,NO ESPECIFICADO,L,34
13,01,1301,NO ESPECIFICADO,M,7
13,01,1301,NO ESPECIFICADO,N,7
13,01,1301,NO ESPECIFICADO,P,6
13,01,1301,NO ESPECIFICADO,Q,34
13,01,1301,NO ESPECIFICADO,R,41
13,01,1301,PEQUEÑA EMPRESA,I,4
13,01,1301,PEQUEÑA EMPRESA,R,3
13,02,1302,MICROEMPRESA,G,170
13,02,1302,MICROEMPRESA,K,13
13,02,1302,MICROEMPRESA,R,1
13,03,1303,MICROEMPRESA,A,1
13,03,1303,MICROEMPRESA,C,6
13,03,1303,MICROEMPRESA,G,107
13,03,1303,MICROEMPRESA,H,74
13,03,1303,MICROEMPRESA,I,22
13,03,1303,MICROEMPRESA,J,8
13,03,1303,MICROEMPRESA,K,8
13,03,1303,MICROEMPRESA,L,1
13,03,1303,MICROEMPRESA,M,5
13,03,1303,MICROEMPRESA,N,2
13,03,1303,MICROEMPRESA,Q,3
13,03,1303,MICROEMPRESA,R,9
13,03,1303,PEQUEÑA EMPRESA,G,7
13,03,1303,PEQUEÑA EMPRESA,H,4
13,03,1303,PEQUEÑA EMPRESA,I,3
13,03,1303,PEQUEÑA EMPRESA,K,1
13,03,1303,PEQUEÑA EMPRESA,R,2
13,04,1304,MICROEMPRESA,C,3
13,04,1304,MICROEMPRESA,G,34
13,04,1304,MICROEMPRESA,H,4
13,04,1304,MICROEMPRESA,I,19
13,04,1304,MICROEMPRESA,Q,1
13,04,1304,MICROEMPRESA,R,1
13,05,1305,MICROEMPRESA,C,17
13,05,1305,MICROEMPRESA,D,1
13,05,1305,MICROEMPRESA,F,3
13,05,1305,MICROEMPRESA,G,186
13,05,1305,MICROEMPRESA,H,27
13,05,1305,MICROEMPRESA,I,28
13,05,1305,MICROEMPRESA,J,4
13,05,1305,MICROEMPRESA,P,1
13,05,1305,MICROEMPRESA,Q,6
13,05,1305,MICROEMPRESA,R,6
13,05,1305,PEQUEÑA EMPRESA,C,3
13,05,1305,PEQUEÑA EMPRESA,G,18
13,05,1305,PEQUEÑA EMPRESA,H,1
13,05,1305,PEQUEÑA EMPRESA,I,5
13,05,1305,PEQUEÑA EMPRESA,Q,3
13,05,1305,PEQUEÑA EMPRESA,R,4
13,06,1306,MEDIANA EMPRESA,M,1
13,06,1306,MICROEMPRESA,C,5
13,06,1306,MICROEMPRESA,G,60
13,06,1306,MICROEMPRESA,H,7
13,06,1306,MICROEMPRESA,I,16
13,06,1306,MICROEMPRESA,J,2
