Year,codDeptoNac,codMunNac,codDepto,codMun,in_city,capital,sps,other_main,N,USD
2020,1,7,18,7,0,0,0,0,105,54279.25
2020,1,7,17,3,0,0,0,0,2,250
2020,1,7,1,4,0,0,0,0,77,26407.72
2020,1,7,2,10,0,0,0,0,82,65079.39
2020,1,7,2,2,0,0,0,0,6,5261.81
2020,1,7,3,2,0,0,0,0,3,155.97
2020,1,7,16,6,0,0,0,0,1,280
2020,1,7,7,1,0,0,0,1,28,41527.57
2020,1,7,5,12,0,0,0,0,742,672599.92
2020,1,7,4,6,0,0,0,0,8,5765.62
2020,1,7,6,2,0,0,0,0,1,80
2020,1,7,15,5,0,0,0,0,6,4263.65
2020,1,7,14,16,0,0,0,0,2,5531
2020,1,7,6,1,0,0,0,1,145,110536.11
2020,1,7,8,26,0,0,0,0,6,3758
2020,1,7,16,19,0,0,0,0,11,8084.95
2020,1,7,3,6,0,0,0,0,11,2413.1
2020,1,7,17,1,0,0,0,1,385,380975.21
2020,1,7,5,6,0,0,0,0,1360,1435765.04
2020,1,7,5,9,0,0,0,0,43,25571.03
2020,1,7,2,3,0,0,0,0,18,8989.8
2020,1,7,1,3,0,0,0,0,27,14395.4
2020,1,7,5,2,0,0,0,0,1480,1281703.62
2020,1,7,2,6,0,0,0,0,15,7146.11
2020,1,7,18,1,0,0,0,1,366,233578.11
2020,1,7,16,16,0,0,0,0,4,259.7
2020,1,7,15,21,0,0,0,0,1,225
2020,1,7,14,13,0,0,0,0,23,36999.62
2020,1,7,1,2,0,0,0,0,94,31451.37
2020,1,7,16,14,0,0,0,0,1,100
2020,1,7,14,1,0,0,0,1,169,170727.32
2020,1,7,17,2,0,0,0,0,6,1971.99
2020,1,7,18,8,0,0,0,0,142,123742.95
2020,1,7,4,1,0,0,0,1,175,176610.52
2020,1,7,4,13,0,0,0,0,83,66596.15
2020,1,7,13,1,0,0,0,1,42,31718.61
2020,1,7,2,5,0,0,0,0,227,272491.68
2020,1,7,7,4,0,0,0,0,4,965.38
2020,1,7,11,1,0,0,0,1,361,336929.91
2020,1,7,2,1,0,0,0,1,1044,2171727.51
2020,1,7,15,19,0,0,0,0,1,129
2020,1,7,18,3,0,0,0,0,1,1485
2020,1,7,3,20,0,0,0,0,4,3220
2020,1,7,2,7,0,0,0,0,3,1222
2020,1,7,3,21,0,0,0,0,18,19404.21
2020,1,7,15,1,0,0,0,1,194,172699.43
2020,1,7,8,24,0,0,0,0,10,3658.34
2020,1,7,8,6,0,0,0,0,10,4968.68
2020,1,7,12,8,0,0,0,0,23,21295.48
2020,1,7,1,6,0,0,0,0,78,32621.55
2020,1,7,9,1,0,0,0,1,15,12920.27
2020,1,7,3,19,0,0,0,0,14,4342.18
2020,1,7,1,1,0,0,0,1,13226,21239042.94
2020,1,7,3,14,0,0,0,0,1,2050
2020,1,7,8,2,0,0,0,0,5,3272.89
2020,1,7,5,7,0,0,0,0,18,4347.07
2020,1,7,16,26,0,0,0,0,6,4295
2020,1,7,16,23,0,0,0,0,1,300
2020,1,7,18,4,0,0,0,0,3077,2427120.13
2020,1,7,6,3,0,0,0,0,1,500
2020,1,7,4,16,0,0,0,0,1,255.84
2020,1,7,2,8,0,0,0,0,140,103334.03
2020,1,7,1,7,1,0,0,0,15736,20193738.89
2020,1,7,3,18,0,0,0,0,178,230744.62
2020,1,8,15,5,0,0,0,0,1,242
2020,1,8,5,2,0,0,0,0,125,69722.13
2020,1,8,1,4,0,0,0,0,4,392.99
2020,1,8,5,7,0,0,0,0,1,200
2020,1,8,11,2,0,0,0,0,2,244
2020,1,8,5,6,0,0,0,0,46,31773.68
2020,1,8,18,8,0,0,0,0,15,12243.87
2020,1,8,2,10,0,0,0,0,5,738.2
2020,1,8,3,1,0,0,0,1,32,23933.66
2020,1,8,13,1,0,0,0,1,9,6584.66
2020,1,8,18,7,0,0,0,0,14,6327.41
2020,1,8,16,19,0,0,0,0,1,226.29
2020,1,8,1,7,0,0,0,0,831,672282.12
2020,1,8,7,3,0,0,0,0,6,2675.54
2020,1,8,17,9,0,0,0,0,4,4659.32
2020,1,8,16,13,0,0,0,0,1,100
2020,1,8,14,6,0,0,0,0,1,124
2020,1,8,3,21,0,0,0,0,2,430.01
2020,1,8,7,4,0,0,0,0,1,200
2020,1,8,1,3,0,0,0,0,2,1906.61
2020,1,8,14,3,0,0,0,0,1,100
2020,1,8,5,10,0,0,0,0,11,5962.5
2020,1,8,16,14,0,0,0,0,1,200
2020,1,8,6,1,0,0,0,1,13,4017.56
2020,1,8,18,1,0,0,0,1,23,18272.58
2020,1,8,3,20,0,0,0,0,5,1409
2020,1,8,14,16,0,0,0,0,1,476
2020,1,8,1,1,0,0,0,1,1886,2736355.08
2020,1,8,1,2,0,0,0,0,3,2750
2020,1,8,1,6,0,0,0,0,6,3349.26
2020,1,8,17,2,0,0,0,0,1,328.99
2020,1,8,10,7,0,0,0,0,1,300
2020,1,8,18,6,0,0,0,0,35,40378.17
2020,1,8,11,1,0,0,0,1,36,16613.48
2020,1,8,5,12,0,0,0,0,25,11929.19
2020,1,8,5,3,0,0,0,0,9,3814.28
2020,1,8,2,5,0,0,0,0,29,19702.09
2020,1,8,18,4,0,0,0,0,133,106417.37
2020,1,8,4,13,0,0,0,0,14,5317.18
2020,1,8,16,4,0,0,0,0,3,3897
2020,1,8,8,1,0,1,0,0,1915,3077134.68
2020,1,8,3,18,0,0,0,0,20,26981.98
2020,1,8,3,6,0,0,0,0,3,229.04
2020,1,8,1,5,0,0,0,0,371,280893.62
2020,1,8,4,21,0,0,0,0,4,567
2020,1,8,12,1,0,0,0,1,2,2337.99
2020,1,8,10,1,0,0,0,1,42,27753.43
2020,1,8,17,1,0,0,0,1,26,22576.08
2020,1,8,4,6,0,0,0,0,6,5049.01
2020,1,8,1,8,1,0,0,0,11,6110.48
2020,1,8,6,7,0,0,0,0,2,1206.4
2020,1,8,15,1,0,0,0,1,18,17075.52
2020,1,8,9,1,0,0,0,1,1,410
2020,1,8,2,1,0,0,0,1,106,111953.5
2020,1,8,16,1,0,0,0,1,8,8191.51
2020,1,8,8,2,0,0,0,0,1,394.99
2020,1,8,5,1,0,0,1,0,1235,1184749.41
2020,1,8,5,11,0,0,0,0,68,41704.32
2020,1,8,5,9,0,0,0,0,4,2583
2020,1,8,14,13,0,0,0,0,6,7234.93
2020,1,8,2,9,0,0,0,0,34,19562.24
2020,1,8,8,6,0,0,0,0,3,4147
2020,1,8,2,8,0,0,0,0,17,7636.86
2020,1,8,14,1,0,0,0,1,22,18354.15
2020,1,8,16,18,0,0,0,0,14,4555.07
2020,1,8,6,15,0,0,0,0,1,267.21
2020,1,8,4,1,0,0,0,1,31,17046.78
2020,1,8,17,3,0,0,0,0,1,350
2020,2,1,1,8,0,0,0,0,1,770.89
2020,2,1,18,7,0,0,0,0,114,82130.73
2020,2,1,8,17,0,0,0,0,1,120
2020,2,1,9,1,0,0,0,1,8,24234.34
2020,2,1,15,1,0,0,0,1,77,102142.49
2020,2,1,15,17,0,0,0,0,26,19432.1
2020,2,1,18,6,0,0,0,0,35,49936.93
2020,2,1,7,3,0,0,0,0,12,14806.18
2020,2,1,15,2,0,0,0,0,3,482.99
2020,2,1,14,2,0,0,0,0,1,700
2020,2,1,16,4,0,0,0,0,7,6974.87
2020,2,1,2,9,0,0,0,0,1684,1163398.86
2020,2,1,15,8,0,0,0,0,7,1756.4
2020,2,1,16,18,0,0,0,0,9,9350.22
2020,2,1,8,2,0,0,0,0,4,1482.04
2020,2,1,10,1,0,0,0,1,339,339824.33
2020,2,1,8,28,0,0,0,0,1,50
2020,2,1,10,2,0,0,0,0,4,882.62
2020,2,1,15,21,0,0,0,0,2,341
2020,2,1,15,3,0,0,0,0,29,22484.65
2020,2,1,1,2,0,0,0,0,5,1312
2020,2,1,14,3,0,0,0,0,2,1260
2020,2,1,18,8,0,0,0,0,42,28626.74
2020,2,1,1,5,0,0,0,0,58,36510.34
2020,2,1,6,15,0,0,0,0,1,100
2020,2,1,3,1,0,0,0,1,99,208631.96
2020,2,1,4,21,0,0,0,0,2,977.01
2020,2,1,18,10,0,0,0,0,1,535
2020,2,1,5,5,0,0,0,0,1,1700
2020,2,1,17,1,0,0,0,1,151,303720.43
2020,2,1,16,14,0,0,0,0,1,60
2020,2,1,7,15,0,0,0,0,1,89
2020,2,1,16,26,0,0,0,0,1,222
2020,2,1,5,10,0,0,0,0,24,23361.1
2020,2,1,1,6,0,0,0,0,1,500
2020,2,1,2,10,0,0,0,0,433,243461.19
2020,2,1,4,6,0,0,0,0,3,1313
2020,2,1,2,7,0,0,0,0,4,3099.99
2020,2,1,4,4,0,0,0,0,3,379
2020,2,1,16,1,0,0,0,1,25,26797.46
2020,2,1,8,24,0,0,0,0,4,1106.41
2020,2,1,5,2,0,0,0,0,189,139833.85
2020,2,1,8,6,0,0,0,0,10,5436.46
2020,2,1,6,1,0,0,0,1,42,40034.63
2020,2,1,5,9,0,0,0,0,8,2405.66
2020,2,1,10,3,0,0,0,0,2,600
2020,2,1,14,13,0,0,0,0,6,2007.13
2020,2,1,17,9,0,0,0,0,13,19112.8
2020,2,1,5,1,0,0,1,0,3974,4277723.33
2020,2,1,11,2,0,0,0,0,18,5095.71
2020,2,1,14,1,0,0,0,1,144,302608.01
2020,2,1,16,16,0,0,0,0,1,94.01
2020,2,1,16,19,0,0,0,0,2,125
2020,2,1,1,1,0,0,0,1,5169,5082453.76
2020,2,1,15,5,0,0,0,0,5,6130
2020,2,1,16,13,0,0,0,0,1,1100
2020,2,1,4,1,0,0,0,1,51,47833.16
2020,2,1,14,16,0,0,0,0,2,114
2020,2,1,7,2,0,0,0,0,1,50
2020,2,1,13,11,0,0,0,0,1,156
2020,2,1,5,3,0,0,0,0,17,13739.59
2020,2,1,18,1,0,0,0,1,40,48544.05
2020,2,1,13,1,0,0,0,1,10,10245.96
2020,2,1,1,4,0,0,0,0,31,10491.44
2020,2,1,6,7,0,0,0,0,4,3020.98
2020,2,1,4,13,0,0,0,0,22,10440.98
2020,2,1,2,1,1,0,0,0,7944,15877314.22
2020,2,1,5,12,0,0,0,0,60,31604.29
2020,2,1,12,1,0,0,0,1,2,7577.14
2020,2,1,3,18,0,0,0,0,34,28151.45
2020,2,1,2,5,0,0,0,0,252,217976.11
2020,2,1,11,1,0,0,0,1,247,133154.35
2020,2,1,5,6,0,0,0,0,148,96683.14
2020,2,1,7,1,0,0,0,1,10,4538.87
2020,2,1,2,2,0,0,0,0,3,798.82
2020,2,1,1,7,0,0,0,0,107,129090.77
2020,2,1,8,1,0,1,0,0,7645,10056368.28
2020,2,1,3,21,0,0,0,0,3,973.94
2020,2,1,2,6,0,0,0,0,12,4786.08
2020,2,1,12,8,0,0,0,0,1,390
2020,2,1,3,13,0,0,0,0,1,99
2020,2,1,10,7,0,0,0,0,4,2547.34
2020,2,1,7,19,0,0,0,0,1,21
2020,2,1,5,7,0,0,0,0,2,211
2020,2,1,2,3,0,0,0,0,6,850.67
2020,2,1,18,4,0,0,0,0,148,102581.53
2020,2,1,3,19,0,0,0,0,3,420.01
2020,2,1,5,11,0,0,0,0,126,108152.72
2020,2,1,2,8,0,0,0,0,328,237651.68
2020,2,1,13,13,0,0,0,0,2,490.2
2020,2,2,3,13,0,0,0,0,1,1252
2020,2,2,2,3,0,0,0,0,2,1288.5
2020,2,2,15,2,0,0,0,0,1,50
2020,2,2,18,4,0,0,0,0,52,30911.54
2020,2,2,10,1,0,0,0,1,180,182309.08
2020,2,2,11,1,0,0,0,1,190,113463.23
2020,2,2,3,20,0,0,0,0,1,524
2020,2,2,14,13,0,0,0,0,4,382
2020,2,2,18,6,0,0,0,0,10,10490.26
2020,2,2,2,10,0,0,0,0,31,22275.25
2020,2,2,12,1,0,0,0,1,2,1355
2020,2,2,2,5,0,0,0,0,126,117840.59
2020,2,2,1,5,0,0,0,0,37,35558.28
2020,2,2,15,1,0,0,0,1,23,26562.93
2020,2,2,11,2,0,0,0,0,5,1790
2020,2,2,9,1,0,0,0,1,7,10997.92
2020,2,2,4,13,0,0,0,0,7,1175.88
2020,2,2,15,8,0,0,0,0,1,100
2020,2,2,10,2,0,0,0,0,3,583.16
2020,2,2,3,18,0,0,0,0,4,1326.51
2020,2,2,4,21,0,0,0,0,2,147.38
2020,2,2,13,1,0,0,0,1,3,191.97
2020,2,2,7,3,0,0,0,0,1,27.52
2020,2,2,16,1,0,0,0,1,5,879.9
2020,2,2,7,1,0,0,0,1,1,727.34
2020,2,2,6,6,0,0,0,0,1,750
2020,2,2,2,9,0,0,0,0,115,75148.28
2020,2,2,18,8,0,0,0,0,2,180
2020,2,2,4,4,0,0,0,0,2,1659
2020,2,2,5,1,0,0,1,0,1338,1440168.44
2020,2,2,1,3,0,0,0,0,1,35
2020,2,2,17,1,0,0,0,1,35,53493.41
2020,2,2,5,3,0,0,0,0,8,5265.05
2020,2,2,16,4,0,0,0,0,3,2773.97
2020,2,2,1,4,0,0,0,0,293,110087.31
2020,2,2,2,1,0,0,0,1,914,1404253.12
2020,2,2,10,12,0,0,0,0,1,100
2020,2,2,18,7,0,0,0,0,32,19359.21
2020,2,2,10,3,0,0,0,0,2,300
2020,2,2,5,9,0,0,0,0,2,110
2020,2,2,13,13,0,0,0,0,1,100
2020,2,2,16,13,0,0,0,0,4,7375.04
2020,2,2,6,1,0,0,0,1,12,7413.52
2020,2,2,3,1,0,0,0,1,26,53832.89
2020,2,2,10,7,0,0,0,0,5,8553.01
2020,2,2,16,26,0,0,0,0,1,414
2020,2,2,5,11,0,0,0,0,55,48751.65
2020,2,2,15,3,0,0,0,0,7,2397.89
2020,2,2,2,6,0,0,0,0,12,2131.13
2020,2,2,5,10,0,0,0,0,7,7093.15
2020,2,2,8,2,0,0,0,0,1,240
2020,2,2,18,1,0,0,0,1,12,2578.41
2020,2,2,5,2,0,0,0,0,66,66297.87
2020,2,2,16,18,0,0,0,0,7,3591.2
2020,2,2,14,1,0,0,0,1,19,49940.81
2020,2,2,4,1,0,0,0,1,17,9872.59
2020,2,2,3,21,0,0,0,0,1,150
2020,2,2,3,6,0,0,0,0,1,165.94
2020,2,2,2,8,0,0,0,0,129,120722.7
2020,2,2,5,6,0,0,0,0,51,41113.64
2020,2,2,1,7,0,0,0,0,33,42721.42
2020,2,2,5,12,0,0,0,0,23,19470.54
2020,2,2,8,1,0,1,0,0,2108,3687496.07
2020,2,2,1,1,0,0,0,1,2134,3911403.31
2020,2,2,2,2,1,0,0,0,9,8947.6
2020,2,2,1,2,0,0,0,0,6,4544
2020,2,2,16,14,0,0,0,0,1,60
2020,2,3,5,11,0,0,0,0,21,6926.7
2020,2,3,11,2,0,0,0,0,10,3699
2020,2,3,9,4,0,0,0,0,2,400
2020,2,3,15,19,0,0,0,0,2,278
2020,2,3,2,6,0,0,0,0,1,171.4
2020,2,3,3,1,0,0,0,1,32,87957.6
2020,2,3,8,1,0,1,0,0,2535,2662426.53
2020,2,3,2,10,0,0,0,0,91,22443.19
2020,2,3,11,1,0,0,0,1,103,58353.4
2020,2,3,2,3,1,0,0,0,16,8294.42
2020,2,3,1,2,0,0,0,0,6,1931.54
2020,2,3,5,7,0,0,0,0,1,105
2020,2,3,5,12,0,0,0,0,102,44314.03
2020,2,3,4,13,0,0,0,0,6,7691.23
2020,2,3,16,1,0,0,0,1,5,1422.01
2020,2,3,2,2,0,0,0,0,1,800
2020,2,3,7,3,0,0,0,0,6,6381.92
2020,2,3,5,9,0,0,0,0,5,1303.12
2020,2,3,5,3,0,0,0,0,10,4562.57
2020,2,3,1,1,0,0,0,1,2269,3367338.05
2020,2,3,17,9,0,0,0,0,4,287.14
2020,2,3,12,1,0,0,0,1,1,29.97
2020,2,3,6,7,0,0,0,0,2,2519
2020,2,3,1,5,0,0,0,0,28,23527.31
2020,2,3,5,1,0,0,1,0,2755,3051043.04
2020,2,3,18,4,0,0,0,0,58,48553.61
2020,2,3,1,6,0,0,0,0,1,550
2020,2,3,17,1,0,0,0,1,25,18543.73
2020,2,3,5,6,0,0,0,0,84,59161.19
2020,2,3,18,6,0,0,0,0,4,1750
2020,2,3,15,5,0,0,0,0,7,10523.6
2020,2,3,3,19,0,0,0,0,3,2170.85
2020,2,3,3,6,0,0,0,0,2,615.06
2020,2,3,1,7,0,0,0,0,77,69871.63
2020,2,3,4,4,0,0,0,0,1,2000
2020,2,3,5,10,0,0,0,0,11,5349.24
2020,2,3,14,13,0,0,0,0,1,161.01
2020,2,3,6,1,0,0,0,1,16,25262.64
2020,2,3,15,3,0,0,0,0,31,29177.46
2020,2,3,15,17,0,0,0,0,7,5454.25
2020,2,3,14,1,0,0,0,1,56,109219.93
2020,2,3,8,24,0,0,0,0,1,272.05
2020,2,3,5,2,0,0,0,0,71,33305.62
2020,2,3,3,18,0,0,0,0,11,8633.33
2020,2,3,2,9,0,0,0,0,632,451990.82
2020,2,3,4,1,0,0,0,1,21,24901.47
2020,2,3,10,1,0,0,0,1,136,157489.4
2020,2,3,3,21,0,0,0,0,3,3313.82
2020,2,3,18,7,0,0,0,0,12,3542.27
2020,2,3,18,10,0,0,0,0,2,1486.42
2020,2,3,18,1,0,0,0,1,8,6399.03
2020,2,3,2,5,0,0,0,0,32,27162.73
2020,2,3,7,19,0,0,0,0,4,4954
2020,2,3,7,1,0,0,0,1,6,11161.69
2020,2,3,16,4,0,0,0,0,1,30
2020,2,3,1,3,0,0,0,0,2,808
2020,2,3,2,7,0,0,0,0,1,610
2020,2,3,14,3,0,0,0,0,2,2244
2020,2,3,15,1,0,0,0,1,16,12394.95
2020,2,3,2,1,0,0,0,1,1104,2379185
2020,2,3,18,8,0,0,0,0,4,1308
2020,2,3,3,20,0,0,0,0,1,1490
2020,2,3,8,6,0,0,0,0,2,2255.65
2020,2,3,9,1,0,0,0,1,1,92.04
2020,2,3,13,1,0,0,0,1,2,11504
2020,2,3,16,18,0,0,0,0,1,100
2020,2,3,1,4,0,0,0,0,14,4542.2
2020,2,3,2,8,0,0,0,0,40,43722.22
2020,2,3,15,8,0,0,0,0,1,150
2020,2,3,4,6,0,0,0,0,1,162
2020,2,4,1,1,0,0,0,1,1154,1505514.33
2020,2,4,1,4,0,0,0,0,8,3590
2020,2,4,7,19,0,0,0,0,3,128.9
2020,2,4,14,13,0,0,0,0,2,552
2020,2,4,8,24,0,0,0,0,2,5143.92
2020,2,4,5,6,0,0,0,0,21,13867.8
2020,2,4,3,1,0,0,0,1,17,11190.17
2020,2,4,4,1,0,0,0,1,12,5897.91
2020,2,4,18,4,0,0,0,0,24,24905.6
2020,2,4,2,5,0,0,0,0,58,57892.72
2020,2,4,5,9,0,0,0,0,2,1100.13
2020,2,4,11,2,0,0,0,0,3,1575.86
2020,2,4,2,7,0,0,0,0,1,300
2020,2,4,2,6,0,0,0,0,8,2220.02
2020,2,4,12,1,0,0,0,1,1,49.93
2020,2,4,5,2,0,0,0,0,45,42245.37
2020,2,4,10,7,0,0,0,0,1,700.02
2020,2,4,2,8,0,0,0,0,20,11219.24
2020,2,4,15,3,0,0,0,0,5,1812.32
2020,2,4,15,17,0,0,0,0,6,12084.25
2020,2,4,6,1,0,0,0,1,14,8510.36
2020,2,4,1,7,0,0,0,0,38,30878.87
2020,2,4,5,11,0,0,0,0,26,13773.22
2020,2,4,2,10,0,0,0,0,160,68717.1
2020,2,4,1,2,0,0,0,0,2,799.99
2020,2,4,2,4,1,0,0,0,8,2089.72
2020,2,4,8,2,0,0,0,0,2,858.89
2020,2,4,5,3,0,0,0,0,13,17971.79
2020,2,4,7,3,0,0,0,0,3,926.38
2020,2,4,16,1,0,0,0,1,6,2344.84
2020,2,4,4,13,0,0,0,0,6,3538.93
2020,2,4,18,1,0,0,0,1,5,3155.72
2020,2,4,18,8,0,0,0,0,4,1814.76
2020,2,4,11,1,0,0,0,1,20,20686.97
2020,2,4,17,1,0,0,0,1,15,19372.36
2020,2,4,15,1,0,0,0,1,9,18651.96
2020,2,4,7,1,0,0,0,1,3,18479.54
2020,2,4,5,12,0,0,0,0,23,7869.61
2020,2,4,1,3,0,0,0,0,1,150
2020,2,4,3,18,0,0,0,0,4,5889.16
2020,2,4,5,1,0,0,1,0,957,1194510.32
2020,2,4,8,6,0,0,0,0,2,910.97
2020,2,4,8,1,0,1,0,0,1482,1950296.71
2020,2,4,12,8,0,0,0,0,1,360.63
2020,2,4,10,1,0,0,0,1,31,24459.87
2020,2,4,5,10,0,0,0,0,2,2730
2020,2,4,5,7,0,0,0,0,1,100
2020,2,4,17,9,0,0,0,0,5,1951.01
2020,2,4,18,7,0,0,0,0,11,3839.82
2020,2,4,16,18,0,0,0,0,6,13134.53
2020,2,4,16,13,0,0,0,0,1,800.01
2020,2,4,4,4,0,0,0,0,2,2432.83
2020,2,4,15,2,0,0,0,0,3,412
2020,2,4,14,1,0,0,0,1,25,51411.61
2020,2,4,2,9,0,0,0,0,335,217879.07
2020,2,4,18,6,0,0,0,0,5,6253.54
2020,2,4,2,1,0,0,0,1,1346,2634905.77
2020,2,4,1,5,0,0,0,0,9,2124.44
2020,2,4,13,1,0,0,0,1,6,7620.09
2020,2,4,2,2,0,0,0,0,3,1850
2020,2,4,3,21,0,0,0,0,1,112.76
2020,2,5,8,6,0,0,0,0,10,12969.81
2020,2,5,15,3,0,0,0,0,25,10418.49
2020,2,5,18,8,0,0,0,0,20,9472.9
2020,2,5,10,7,0,0,0,0,1,1198.96
2020,2,5,6,1,0,0,0,1,44,74861.25
2020,2,5,4,4,0,0,0,0,1,100
2020,2,5,5,9,0,0,0,0,5,1334.85
2020,2,5,2,8,0,0,0,0,465,343430.51
2020,2,5,5,1,0,0,1,0,3255,3579085.35
2020,2,5,3,20,0,0,0,0,1,1500
2020,2,5,2,5,1,0,0,0,5078,6022221.35
2020,2,5,7,3,0,0,0,0,13,17115.83
2020,2,5,8,2,0,0,0,0,1,303.03
2020,2,5,1,2,0,0,0,0,7,5387
2020,2,5,3,6,0,0,0,0,2,822.05
2020,2,5,9,1,0,0,0,1,2,3390
2020,2,5,2,6,0,0,0,0,218,67588.55
2020,2,5,3,18,0,0,0,0,24,25540.48
2020,2,5,18,6,0,0,0,0,22,16362.08
2020,2,5,18,10,0,0,0,0,1,260
2020,2,5,15,8,0,0,0,0,5,2043.3
2020,2,5,13,13,0,0,0,0,1,440.02
2020,2,5,5,10,0,0,0,0,28,19807.7
2020,2,5,16,1,0,0,0,1,13,10524.03
2020,2,5,5,2,0,0,0,0,130,91771.66
2020,2,5,10,1,0,0,0,1,186,164605.15
2020,2,5,16,14,0,0,0,0,1,100
2020,2,5,1,4,0,0,0,0,58,19495.97
2020,2,5,8,24,0,0,0,0,2,123.06
2020,2,5,18,7,0,0,0,0,349,206967.35
2020,2,5,5,3,0,0,0,0,6,1254.82
2020,2,5,14,16,0,0,0,0,1,42
2020,2,5,3,1,0,0,0,1,54,90301.06
2020,2,5,16,4,0,0,0,0,6,3705.33
2020,2,5,2,2,0,0,0,0,7,1291.98
2020,2,5,7,1,0,0,0,1,7,18058.59
2020,2,5,17,1,0,0,0,1,205,488218.72
2020,2,5,4,13,0,0,0,0,13,17194.72
2020,2,5,6,7,0,0,0,0,8,2271.78
2020,2,5,1,7,0,0,0,0,61,59080.94
2020,2,5,14,13,0,0,0,0,3,169.67
2020,2,5,3,21,0,0,0,0,3,2501.97
2020,2,5,5,7,0,0,0,0,1,100
2020,2,5,1,1,0,0,0,1,3719,3583069.76
2020,2,5,5,11,0,0,0,0,107,65801.56
2020,2,5,15,1,0,0,0,1,52,24810.3
2020,2,5,2,1,0,0,0,1,3784,8316807.93
2020,2,5,6,6,0,0,0,0,2,651
2020,2,5,12,1,0,0,0,1,6,8668.77
2020,2,5,18,4,0,0,0,0,124,107117.37
2020,2,5,2,3,0,0,0,0,7,5338.53
2020,2,5,15,17,0,0,0,0,10,6632.24
2020,2,5,5,6,0,0,0,0,56,42800.05
2020,2,5,15,2,0,0,0,0,5,1740.38
2020,2,5,18,1,0,0,0,1,40,19549.82
2020,2,5,1,3,0,0,0,0,3,689.99
2020,2,5,17,9,0,0,0,0,11,10951.98
2020,2,5,16,19,0,0,0,0,1,300
2020,2,5,14,1,0,0,0,1,80,168588
2020,2,5,16,26,0,0,0,0,1,50
2020,2,5,8,26,0,0,0,0,1,100
2020,2,5,8,1,0,1,0,0,4027,5121333.86
2020,2,5,2,7,0,0,0,0,1,155
2020,2,5,5,12,0,0,0,0,30,15617.99
2020,2,5,2,10,0,0,0,0,154,79962.65
2020,2,5,11,2,0,0,0,0,7,1218.8
2020,2,5,10,2,0,0,0,0,1,430
2020,2,5,4,21,0,0,0,0,2,3105.78
2020,2,5,7,19,0,0,0,0,2,1608.01
2020,2,5,13,1,0,0,0,1,10,11676.6
2020,2,5,2,9,0,0,0,0,707,494181.37
2020,2,5,1,5,0,0,0,0,58,34802.79
2020,2,5,4,6,0,0,0,0,1,127.92
2020,2,5,11,1,0,0,0,1,157,107920.41
2020,2,5,16,18,0,0,0,0,10,7002.81
2020,2,5,14,6,0,0,0,0,1,191
2020,2,5,15,5,0,0,0,0,1,294
2020,2,5,4,1,0,0,0,1,25,56197.16
2020,2,6,1,2,0,0,0,0,1,1500
2020,2,6,18,4,0,0,0,0,11,2065.72
2020,2,6,2,8,0,0,0,0,17,11162.04
2020,2,6,16,1,0,0,0,1,1,45
2020,2,6,15,3,0,0,0,0,2,404.86
2020,2,6,15,1,0,0,0,1,6,2571.65
2020,2,6,6,1,0,0,0,1,2,2550
2020,2,6,5,6,0,0,0,0,35,33668.27
2020,2,6,3,21,0,0,0,0,3,8740
2020,2,6,2,5,0,0,0,0,31,24093.32
2020,2,6,5,1,0,0,1,0,822,869192.99
2020,2,6,9,1,0,0,0,1,1,750
2020,2,6,2,9,0,0,0,0,141,80553.04
2020,2,6,1,5,0,0,0,0,19,19694.41
2020,2,6,16,19,0,0,0,0,1,325
2020,2,6,13,1,0,0,0,1,1,103.38
2020,2,6,2,1,0,0,0,1,1162,1845454.8
2020,2,6,13,13,0,0,0,0,1,541.72
2020,2,6,18,1,0,0,0,1,4,494.44
2020,2,6,11,2,0,0,0,0,1,52
2020,2,6,3,18,0,0,0,0,4,790.07
2020,2,6,5,11,0,0,0,0,15,4634.99
2020,2,6,5,2,0,0,0,0,27,12969.04
2020,2,6,12,1,0,0,0,1,1,1781.94
2020,2,6,18,7,0,0,0,0,17,8694.93
2020,2,6,4,21,0,0,0,0,1,90
2020,2,6,1,1,0,0,0,1,766,981112.07
2020,2,6,8,1,0,1,0,0,1513,1904204.84
2020,2,6,5,12,0,0,0,0,10,6008.93
2020,2,6,16,4,0,0,0,0,2,1299.17
2020,2,6,5,9,0,0,0,0,1,50.22
2020,2,6,17,1,0,0,0,1,23,16048.4
2020,2,6,15,17,0,0,0,0,3,897.09
2020,2,6,10,1,0,0,0,1,54,71408.35
2020,2,6,15,5,0,0,0,0,2,732.78
2020,2,6,16,18,0,0,0,0,2,7066.72
2020,2,6,1,6,0,0,0,0,1,1000
2020,2,6,5,10,0,0,0,0,6,477.31
2020,2,6,14,1,0,0,0,1,7,12664.22
2020,2,6,4,1,0,0,0,1,13,13909.07
2020,2,6,1,8,0,0,0,0,1,300
2020,2,6,1,7,0,0,0,0,51,55647.12
2020,2,6,5,3,0,0,0,0,5,2869
2020,2,6,5,7,0,0,0,0,1,10
2020,2,6,4,13,0,0,0,0,3,1331.51
2020,2,6,16,14,0,0,0,0,1,20
2020,2,6,3,1,0,0,0,1,7,6391.13
2020,2,6,7,3,0,0,0,0,3,4870.65
2020,2,6,11,1,0,0,0,1,54,45147.62
2020,2,6,1,3,0,0,0,0,1,120
2020,2,6,2,6,1,0,0,0,9,2103.41
2020,2,6,2,10,0,0,0,0,39,9538.11
